Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	d6cc41ab-1a56-4e69-a568-0d27fb6df431
Plate Name	241213_182618-V
Measurement	Measurement 2
Evaluation	Evaluation4
Population	Population - Nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Nuclei - Nucleus Area [µm²]	Nuclei - Nucleus Roundness	Nuclei - Intensity Nucleus Alexa 488 Mean	Nuclei - Intensity Nucleus Alexa 488 Median	Nuclei - Intensity Nucleus Alexa 568 Mean	Nuclei - Intensity Nucleus Alexa 568 Median	Nuclei - Green nuclei	Nuclei - Red nuclei	Nuclei - Red and Green nuclei	
7	8	1	1	28	997	389	[972,365,1034,414]	134.62	43.16					200.2	0.987618	438.789	430	374.118	358	0	0	0	
7	8	1	1	29	230	400	[207,375,261,426]	-88.98	40.1					170.381	0.993134	544.933	531	345.182	339	1	0	0	
7	8	1	1	30	431	402	[401,376,466,428]	-30.83	40.08					219.714	0.945683	607.98	582	416.73	397	1	0	0	
7	8	1	1	31	696	400	[663,376,719,429]	44.34	39.83					165.904	0.94825	531.829	528	383.727	375	1	0	0	
7	8	1	1	32	164	416	[138,389,191,441]	-109.4	36.24					183.306	0.925684	552.535	540	374.945	362	1	0	0	
7	8	1	1	33	42	431	[14,402,68,465]	-144.77	30.89					200.454	0.953956	479.382	475	348.869	335	0	0	0	
7	8	1	1	34	939	460	[912,429,968,489]	116.19	22.88					222.924	1.00644	469.38	463	346.502	340	0	0	0	
7	8	1	1	35	1023	459	[998,431,1053,486]	141.06	23.23					190.233	0.952383	420.052	415	371.573	355	0	0	0	
7	8	1	1	36	751	475	[724,440,777,501]	61.49	19.78					224.191	0.969427	511.194	502	394.682	381	1	0	0	
7	8	1	1	37	482	496	[457,471,512,522]	-16.25	12.61					180.265	0.964859	646.332	633	391.518	385	1	0	0	
7	8	1	1	38	112	504	[88,481,142,527]	-123.44	10.27					162.61	1.00638	514.74	508	359.703	346	1	0	0	
7	8	1	1	39	350	508	[321,485,384,532]	-54.67	8.68					209.07	0.963709	560.495	556	366.282	359	1	0	0	
7	8	1	1	40	601	513	[576,488,627,544]	17.98	6.82					194.203	0.992001	535.095	515	433.318	410	1	0	0	
7	8	1	1	41	245	533	[219,505,272,562]	-85.35	1.81					192.429	0.972563	550.888	537	366.255	354	1	0	0	
7	8	1	1	42	429	546	[413,531,448,563]	-31.43	-2.01					77.7149	0.978588	555.779	549	379.32	370	1	0	0	
7	8	1	1	43	746	568	[719,542,778,597]	60.69	-8.62					219.46	0.964151	517.794	512	376.156	370	1	0	0	
7	8	1	1	44	867	579	[840,552,897,606]	95.69	-10.99					195.723	0.989173	511.715	501	373.379	359	1	0	0	
7	8	1	1	45	11	612	[0,587,23,638]	-153.89	-21.34					78.8975	0.758304	568.141	554	351.885	337	1	0	0	
7	8	1	1	46	1006	616	[978,588,1038,645]	136.11	-22.32					223.43	0.980625	494.21	485	406.553	384	0	0	0	
7	8	1	1	47	406	613	[386,594,425,642]	-38.89	-22.53					133.382	0.944334	569.683	554	408.373	393	1	0	0	
7	8	1	1	48	552	623	[524,594,583,656]	4.15	-24.81					225.289	0.985255	546.15	539	378.508	372	1	0	0	
7	8	1	1	49	638	638	[609,610,680,667]	30.16	-28.88					269.299	0.954259	559.438	553	394.059	387	1	0	0	
7	8	1	1	50	196	658	[171,632,221,694]	-100.23	-35.85					201.974	0.958086	541.369	534	327.442	322	1	0	0	
7	8	1	1	51	933	671	[908,648,964,694]	115.41	-38.16					169.114	1.00464	510.673	504	356.466	351	1	0	0	
7	8	1	1	52	378	701	[344,673,412,731]	-46.6	-47.12					258.74	0.985786	577.516	569	356.821	350	1	0	0	
7	8	1	1	53	519	708	[501,676,544,727]	-5.13	-47.22					138.028	0.814148	593.757	581	401.914	395	1	0	0	
7	8	1	1	54	632	696	[606,675,657,721]	27.34	-45.31					145.969	0.923296	615.731	607	462.398	420	1	0	0	
7	8	1	1	55	800	712	[767,677,835,750]	75.84	-50.13					309.93	0.969455	521.147	511	432.646	406	1	0	0	
7	8	1	1	56	546	699	[534,686,555,715]	1.97	-46.59					34.0425	0.829411	599.062	598	404.893	399	1	0	0	
7	8	1	1	57	88	717	[64,693,114,740]	-130.94	-51.6					156.697	1.01834	460.181	449	322.963	315	0	0	0	
7	8	1	1	58	578	724	[555,703,606,745]	11.92	-53.41					143.688	0.953047	577.617	569	397.004	385	1	0	0	
7	8	1	1	59	968	759	[941,731,1019,787]	127.99	-63.79					299.963	0.930509	563.971	560	428.894	406	1	0	0	
7	8	1	1	60	656	769	[630,744,686,798]	34.46	-66.63					169.114	0.864913	537.887	529	391.487	379	1	0	0	
7	8	1	1	61	227	771	[201,747,252,796]	-91.01	-67.34					166.073	0.971078	543.934	526	340.933	322	1	0	0	
7	8	1	1	62	523	785	[500,759,546,812]	-4.8	-71.37					166.749	1.00459	540.638	530	405.348	387	1	0	0	
7	8	1	1	63	689	798	[660,769,718,831]	43.89	-76.04					238.382	1.00383	554.66	547	431.977	413	1	0	0	
7	8	1	1	64	832	835	[795,801,867,880]	84.73	-85.84					320.49	0.891476	525.292	521	460.687	412	1	0	0	
7	8	1	1	65	10	829	[0,814,20,866]	-154.33	-86.8					73.2379	0.76898	398.369	395	276.233	273	0	0	0	
7	8	1	1	66	492	866	[468,840,517,894]	-13.75	-95.42					166.327	0.979564	530.364	525	394.611	381	1	0	0	
7	8	1	1	67	97	887	[71,861,123,914]	-128.44	-101.24					169.452	1.00579	480.545	477	310.45	305	0	0	0	
7	8	1	1	68	409	892	[388,871,432,924]	-37.5	-104.2					157.795	0.957985	555.613	540	413.342	394	1	0	0	
7	8	1	1	69	685	895	[659,869,710,923]	42.2	-103.67					182.208	1.00046	550.899	545	464.933	406	1	0	0	
7	8	1	1	70	320	902	[292,878,348,927]	-63.68	-105.36					186.854	0.992206	490.434	480	357.964	348	0	0	0	
7	8	1	1	71	956	909	[930,882,983,940]	120.88	-107.57					204.931	0.96607	414.731	408	340.49	332	0	0	0	
7	8	1	1	72	830	907	[809,887,849,929]	84.17	-107.13					106.605	0.960105	510.765	507	392.814	378	1	0	0	
7	8	1	1	73	1035	921	[1003,889,1071,953]	144.53	-110.75					284.251	0.995877	420.582	404	308.776	303	0	0	0	
7	8	1	1	74	205	929	[177,908,231,951]	-97.37	-113.54					158.724	0.961218	468.484	457	351.754	339	0	0	0	
7	8	1	1	75	850	961	[826,937,891,984]	92.56	-122.23					202.228	0.958772	525.551	502	394.424	356	1	0	0	
7	8	1	1	76	497	951	[477,941,526,963]	-11.07	-119.84					68.5919	0.76205	537.696	526	374.733	367	1	0	0	
7	8	1	1	77	415	972	[388,944,443,1011]	-35.8	-127.15					223.853	0.937204	647.933	638	401.75	383	1	0	0	
7	8	1	1	78	582	966	[560,944,606,998]	12.77	-125.38					170.297	0.992853	554.781	548	373.434	365	1	0	0	
7	8	1	1	79	721	974	[684,945,756,1009]	52.79	-127.18					280.449	0.937104	517.062	508	419.023	391	1	0	0	
7	8	1	1	80	506	973	[474,958,527,988]	-11.7	-125.85					100.269	0.827841	569.4	556	378.855	368	1	0	0	
7	8	1	1	81	279	985	[252,958,305,1016]	-76.16	-130.05					202.735	0.940415	605.313	595	377.78	365	1	0	0	
7	8	1	1	82	95	974	[61,958,113,988]	-131.52	-125.96					78.4752	0.576316	766.588	755	374.463	373	1	0	0	
7	8	1	1	83	7	992	[0,977,15,1018]	-154.99	-133.23					41.7295	0.688281	399.395	389	278.706	273	0	0	0	
7	8	1	1	84	932	1029	[900,1005,960,1056]	113.84	-142.81					189.895	0.972267	464.71	458	361.84	351	0	0	0	
7	8	1	1	85	831	1034	[806,1009,864,1059]	85.52	-143.8					198.173	0.967978	474.235	464	341.064	335	0	0	0	
7	8	1	1	86	1001	1039	[963,1011,1032,1066]	133.5	-144.74					244.971	0.90949	393.32	387	319.099	314	0	0	0	
7	8	1	1	87	241	1049	[206,1025,266,1073]	-88.17	-148.08					194.963	0.952211	448.905	444	309.022	306	0	0	0	
7	8	1	1	88	1071	1044	[1064,1027,1079,1066]	154.82	-147.7					38.5196	0.727345	334.279	333	300.013	300	0	0	0	
7	8	1	1	89	704	1061	[682,1044,723,1079]	47.93	-152.17					101.283	0.855803	513.171	502	608.717	379	1	1	1	
7	8	1	1	90	601	1064	[572,1048,620,1079]	16.74	-153.05					101.874	0.858742	540.391	510	428.702	390	1	0	0	
7	8	1	2	1	210	9	[193,0,251,19]	-412.78	795.25					72.5621	0.68067	504.907	500	398.026	359	1	0	0	
7	8	1	2	2	530	7	[511,0,565,15]	-320.46	795.6					57.4415	0.622735	446.825	444	362.809	358	0	0	0	
7	8	1	2	3	640	8	[603,0,657,16]	-293.42	795.75					56.5967	0.63585	490.581	475	397.075	393	0	0	0	
7	8	1	2	4	702	11	[685,0,741,24]	-270.26	794.77					80.3336	0.76662	517.148	508	371.084	363	1	0	0	
7	8	1	2	5	967	51	[935,11,1000,92]	-196.13	782.89					332.4	0.980925	365.363	362	307.547	303	0	0	0	
7	8	1	2	6	742	67	[706,35,776,102]	-261.79	777.59					296.584	0.967392	478.003	471	367.348	357	0	0	0	
7	8	1	2	7	437	73	[404,44,469,103]	-350.7	776.67					269.215	0.989559	473.495	468	331.425	328	0	0	0	
7	8	1	2	8	1060	92	[1042,55,1079,131]	-168.48	770.55					202.988	0.777246	357.621	353	334.445	323	0	0	0	
7	8	1	2	9	607	79	[582,58,632,102]	-300.78	774.27					153.402	0.91342	598.08	575	416.845	393	1	0	0	
7	8	1	2	10	864	132	[835,103,893,175]	-226.38	757.46					278.253	0.983924	437.956	431	343.527	337	0	0	0	
7	8	1	2	11	293	133	[266,106,319,166]	-392.09	758.09					214.138	0.990559	491.687	485	360.159	347	0	0	0	
7	8	1	2	12	56	140	[30,114,83,171]	-461.19	756.56					196.821	0.957392	585.699	582	416.73	385	1	0	0	
7	8	1	2	13	615	145	[583,114,661,181]	-297.94	755.55					305.453	0.862731	596.537	585	423.077	407	1	0	0	
7	8	1	2	14	507	144	[480,116,536,178]	-329	755.28					224.697	0.964236	600.442	592	372.461	365	1	0	0	
7	8	1	2	15	143	146	[113,117,174,175]	-435.08	755.17					221.572	0.996102	447.838	440	349.867	327	0	0	0	
7	8	1	2	16	1009	187	[984,162,1034,212]	-183.59	743.42					165.06	0.96768	395.87	387	312.772	308	0	0	0	
7	8	1	2	17	733	212	[701,183,762,243]	-264.28	735.89					229.85	0.927317	482.366	472	795.079	377	0	1	0	
7	8	1	2	18	157	228	[128,203,187,254]	-431.03	730.92					183.137	0.918624	603.755	597	449.891	416	1	0	0	
7	8	1	2	19	217	252	[193,212,242,278]	-414	725.34					199.694	0.96535	491.352	483	422.132	356	0	0	0	
7	8	1	2	20	396	250	[373,227,420,281]	-361.91	723.98					171.564	0.989302	537.361	531	370.145	361	1	0	0	
7	8	1	2	21	79	262	[56,240,101,291]	-454.29	720.77					147.489	0.967458	538.986	529	380.896	365	1	0	0	
7	8	1	2	22	314	281	[287,252,342,310]	-385.92	716.17					211.435	0.990311	502.889	496	342.544	338	1	0	0	
7	8	1	2	23	900	279	[867,251,934,310]	-215.75	716.1					244.886	0.949434	462.835	454	375.206	362	0	0	0	
7	8	1	2	24	1033	305	[1011,283,1074,327]	-174.27	709.12					190.402	0.946083	409.686	400	361.481	353	0	0	0	
7	8	1	2	25	654	324	[622,294,685,355]	-286.93	703.67					243.028	0.975837	578.604	568	431.754	417	1	0	0	
7	8	1	2	26	142	328	[118,296,166,365]	-435.96	701.82					206.198	0.949576	563.709	539	408.991	379	1	0	0	
7	8	1	2	27	777	323	[755,302,798,351]	-251.52	702.97					142.928	0.934603	567.729	547	432.599	414	1	0	0	
7	8	1	2	28	821	323	[798,303,847,346]	-238.36	703.53					126.287	0.947378	552.514	539	415.29	401	1	0	0	
7	8	1	2	29	533	340	[507,312,556,369]	-322.41	698.22					179.42	0.976791	594.371	579	393.761	382	1	0	0	
7	8	1	2	30	921	356	[896,329,947,386]	-209.73	693.5					176.041	0.930972	528.275	497	561.029	443	1	1	1	
7	8	1	2	31	1036	359	[1002,334,1070,382]	-176.19	693.46					193.527	0.941521	413.644	409	389.775	350	0	0	0	
7	8	1	2	32	420	386	[396,362,445,412]	-354.77	685.17					178.575	0.966869	557.096	549	376.51	371	1	0	0	
7	8	1	2	33	637	392	[610,369,670,415]	-291.09	683.39					188.459	0.940538	579.081	566	453.083	423	1	0	0	
7	8	1	2	34	70	392	[48,369,91,414]	-457.12	683.38					131.271	0.968752	534.757	525	347.707	338	1	0	0	
7	8	1	2	35	971	392	[945,371,998,414]	-194.57	683.3					154.67	0.917772	583.186	568	1935.02	1390	1	1	1	
7	8	1	2	36	1064	413	[1050,389,1079,434]	-167.25	677.72					82.3609	0.81701	453.125	448	408.259	397	0	0	0	
7	8	1	2	37	855	423	[824,391,886,458]	-228.52	674.27					272.847	0.967181	555.896	545	462.842	434	1	0	0	
7	8	1	2	38	940	428	[909,407,957,452]	-205.39	673.26					108.463	0.782013	451.583	438	410.586	384	0	0	0	
7	8	1	2	39	530	438	[501,415,562,462]	-322.77	670.33					184.742	0.957095	611.335	601	463.768	423	1	0	0	
7	8	1	2	40	900	456	[875,416,927,486]	-214.89	666.13					216.841	0.827394	460.178	454	371.816	363	0	0	0	
7	8	1	2	41	11	442	[0,425,22,470]	-474.51	667.97					64.1148	0.797141	511.165	501	339.568	327	1	0	0	
7	8	1	2	42	698	481	[656,454,725,510]	-276.62	657.43					256.882	0.975628	570.316	556	422.318	403	1	0	0	
7	8	1	2	43	613	489	[591,466,638,512]	-298.48	655.93					140.563	0.998743	614.731	614	412.083	407	1	0	0	
7	8	1	2	44	148	496	[121,470,178,529]	-434.05	652.71					212.533	0.946655	541.222	535	413.556	361	1	0	0	
7	8	1	2	45	966	491	[947,471,987,518]	-196.21	654.58					114.545	0.895211	543.786	514	408.63	389	1	0	0	
7	8	1	2	46	30	501	[5,477,53,533]	-468.97	650.83					173.507	0.951055	512.389	508	341.605	333	1	0	0	
7	8	1	2	47	275	513	[248,485,302,540]	-397.32	648.85					193.696	0.997825	499.283	489	386.422	351	0	0	0	
7	8	1	2	48	548	507	[529,487,567,534]	-317.98	649.56					121.894	0.944871	656.443	646	405.428	398	1	0	0	
7	8	1	2	49	907	517	[880,491,939,545]	-213.25	647.08					212.449	0.952852	496.555	491	418.537	399	0	0	0	
7	8	1	2	50	367	517	[331,489,396,547]	-370.99	647.21					225.796	0.973372	513.971	502	376.731	367	1	0	0	
7	8	1	2	51	763	537	[730,504,802,571]	-254.62	641.69					324.544	0.983966	509.007	500	350.235	346	1	0	0	
7	8	1	2	52	1048	551	[1017,526,1070,579]	-173.84	637.4					178.237	0.816099	412.483	408	333.968	327	0	0	0	
7	8	1	2	53	292	588	[267,561,317,619]	-392.38	626.49					197.413	0.986846	581.377	569	506.466	410	1	1	1	
7	8	1	2	54	499	602	[460,566,531,627]	-333.24	624.29					273.185	0.897068	627.46	609	469.352	432	1	0	0	
7	8	1	2	55	228	593	[206,570,249,615]	-411.26	625.25					132.538	0.965614	570.005	558	647.651	437	1	1	1	
7	8	1	2	56	609	606	[585,574,634,634]	-300.15	621.8					204.171	0.964022	530.132	522	360.269	357	1	0	0	
7	8	1	2	57	105	612	[68,577,152,687]	-444.65	614.64					488.59	0.837329	512.3	506	374.487	357	1	0	0	
7	8	1	2	58	1004	610	[989,587,1019,627]	-185.53	620.82					71.8863	0.88274	420.974	420	328.047	325	0	0	0	
7	8	1	2	59	409	622	[382,598,432,649]	-358.81	616.45					161.427	0.978307	576.31	572	406.799	386	1	0	0	
7	8	1	2	60	195	661	[172,638,222,685]	-419.96	605.1					161.089	0.977135	559.153	544	375.792	359	1	0	0	
7	8	1	2	61	910	669	[880,641,940,697]	-212.86	603.14					220.727	1.00081	489.472	481	361.034	351	0	0	0	
7	8	1	2	62	1044	672	[1014,641,1079,706]	-172.43	601.66					283.237	0.926289	429.126	424	455.371	383	0	0	0	
7	8	1	2	63	335	675	[313,655,357,695]	-379.92	601.61					119.613	0.987533	608.143	606	385.639	370	1	0	0	
7	8	1	2	64	406	693	[382,666,431,720]	-359.31	596.41					169.03	0.988629	609.56	590	395.332	383	1	0	0	
7	8	1	2	65	657	716	[630,680,683,744]	-286.57	590.54					206.705	0.925454	516.557	509	369.628	362	1	0	0	
7	8	1	2	66	815	733	[781,705,844,762]	-241.15	584.2					232.3	0.989217	477.593	468	349.125	344	0	0	0	
7	8	1	2	67	575	738	[550,715,599,761]	-309.98	583.29					127.131	0.902925	573.84	569	387.442	365	1	0	0	
7	8	1	2	68	167	761	[137,726,204,819]	-428.52	574.05					374.637	0.84213	554.804	540	376.401	358	1	0	0	
7	8	1	2	69	423	775	[386,727,465,831]	-354.15	571.63					446.692	0.852962	650.099	635	431.236	410	1	0	0	
7	8	1	2	70	346	769	[324,743,366,799]	-376.96	573.56					151.544	0.966619	587.536	585	376.793	367	1	0	0	
7	8	1	2	71	924	778	[897,751,954,806]	-208.45	571.52					202.988	0.981321	453.708	447	346.624	335	0	0	0	
7	8	1	2	72	1027	785	[999,751,1050,809]	-178.98	570.22					176.801	0.823079	450.224	451	439.099	397	0	0	0	
7	8	1	2	73	602	787	[579,765,627,809]	-301.83	568.92					145.209	0.950947	569.275	566	390.761	367	1	0	0	
7	8	1	2	74	90	793	[66,766,105,820]	-450.83	566.83					105	0.691124	479.986	477	335.887	327	0	0	0	
7	8	1	2	75	1064	796	[1049,769,1079,812]	-167.5	567.52					91.3995	0.836111	445.631	443	408.628	398	0	0	0	
7	8	1	2	76	241	818	[212,791,270,850]	-407.49	559.11					223.43	0.942318	555.879	550	359.289	349	1	0	0	
7	8	1	2	77	848	835	[805,796,886,875]	-231.73	555.1					411.129	0.962195	565.193	535	365.681	348	1	0	0	
7	8	1	2	78	555	830	[527,818,574,844]	-317.37	556.26					68.8453	0.725796	563.229	560	514.34	413	1	1	1	
7	8	1	2	79	22	860	[0,825,43,904]	-471.31	546.14					229.766	0.662706	821.989	526	608.558	506	1	1	1	
7	8	1	2	80	546	858	[523,836,582,878]	-316.65	548.49					156.781	0.700031	571.129	567	387.531	375	1	0	0	
7	8	1	2	81	1064	880	[1050,852,1079,906]	-167.04	541.99					95.7076	0.756913	408.497	403	312.23	304	0	0	0	
7	8	1	2	82	944	914	[922,882,967,946]	-202.34	531.88					200.876	0.955105	413.534	406	333.525	325	0	0	0	
7	8	1	2	83	55	917	[30,891,81,950]	-461.05	529.74					196.568	0.970386	471.886	455	340.664	325	0	0	0	
7	8	1	2	84	650	913	[615,900,665,940]	-290.8	529.81					81.6007	0.546629	597.445	591	394.101	392	1	0	0	
7	8	1	2	85	810	934	[782,905,843,963]	-241.77	525.82					219.967	0.958973	451.743	444	332.386	328	0	0	0	
7	8	1	2	86	185	963	[156,937,219,989]	-422.92	517.93					222.755	0.985582	505.317	495	390.598	358	1	0	0	
7	8	1	2	87	572	996	[548,972,597,1022]	-310.86	507.98					175.281	0.971163	473.527	466	386.08	359	0	0	0	
7	8	1	2	88	297	1019	[270,993,324,1049]	-391.27	500.96					207.465	0.979685	454.42	449	333.672	321	0	0	0	
7	8	1	2	89	838	1022	[823,1003,852,1041]	-233.6	500.61					70.0279	0.931687	473.466	466	341.024	338	0	0	0	
7	8	1	2	90	915	1040	[894,1020,935,1062]	-211.09	495.24					118.008	0.979887	433.931	423	330.719	318	0	0	0	
7	8	1	2	91	438	1050	[402,1021,466,1079]	-351.02	492.23					259.838	0.935005	468.581	459	360.359	347	0	0	0	
7	8	1	2	92	964	1046	[946,1028,981,1070]	-197.12	492.5					104.408	0.948596	421.409	418	306.137	302	0	0	0	
7	8	1	2	93	824	1065	[807,1051,860,1079]	-235.72	487.31					93.5113	0.8163	420.465	416	327.474	321	0	0	0	
7	8	1	2	94	1040	1066	[1020,1053,1079,1079]	-172.14	487.34					105.422	0.762492	329.53	330	262.504	261	0	0	0	
7	8	1	3	1	236	26	[209,0,271,55]	-87.71	790.35					217.264	0.909428	432.455	427	378.799	357	0	0	0	
7	8	1	3	2	516	13	[480,0,541,26]	-8.44	794.43					106.098	0.717569	484.616	475	407.48	390	0	0	0	
7	8	1	3	3	687	30	[656,0,716,59]	42.63	789.55					251.982	0.902395	396.461	392	339.105	326	0	0	0	
7	8	1	3	4	947	30	[916,3,986,57]	119.78	788.52					239.48	0.980321	462.549	454	361.711	343	0	0	0	
7	8	1	3	5	820	34	[796,10,850,59]	82.29	787.67					181.363	0.982816	436.356	421	329.799	319	0	0	0	
7	8	1	3	6	440	42	[412,15,469,68]	-28.84	785.77					209.492	0.971504	458.297	450	368.664	356	0	0	0	
7	8	1	3	7	1058	47	[1037,24,1079,69]	150.85	784.16					126.963	0.917767	398.055	388	286.268	279	0	0	0	
7	8	1	3	8	306	74	[280,46,330,113]	-68.42	774.53					229.343	0.932075	544.784	528	385.529	364	1	0	0	
7	8	1	3	9	92	86	[57,51,129,125]	-130.18	771.56					361.374	1.0008	484.007	470	339.45	322	0	0	0	
7	8	1	3	10	760	87	[722,55,793,120]	63.69	772.01					302.159	0.983321	527.417	516	404.826	381	1	0	0	
7	8	1	3	11	891	96	[867,70,916,128]	102.42	768.83					182.63	0.972077	431.481	418	384.811	360	0	0	0	
7	8	1	3	12	444	124	[418,98,477,151]	-26.97	761.23					205.184	0.966751	546.966	536	406.059	385	1	0	0	
7	8	1	3	13	131	137	[114,121,153,153]	-117.93	757.95					88.6964	0.987253	488.58	486	335.542	324	0	0	0	
7	8	1	3	14	1055	156	[1034,126,1078,180]	150.37	752.77					150.953	0.956641	385.915	378	312.083	303	0	0	0	
7	8	1	3	15	637	150	[608,129,662,176]	27.62	753.1					158.893	0.932143	512.734	504	374.892	361	1	0	0	
7	8	1	3	16	792	190	[751,158,825,222]	72.35	742.13					300.892	0.953307	497.96	485	415.782	400	0	0	0	
7	8	1	3	17	876	188	[849,160,909,217]	98.2	742.87					213.378	0.961735	507.403	493	357.563	346	1	0	0	
7	8	1	3	18	113	180	[76,161,138,199]	-125.23	744.94					152.811	0.890591	508.579	490	371.444	340	1	0	0	
7	8	1	3	19	55	178	[38,164,73,193]	-140.62	745.9					73.1534	0.967283	435.568	402	359.63	316	0	0	0	
7	8	1	3	20	924	221	[896,192,958,253]	112.21	733.3					235.425	0.958343	454.869	448	342.114	337	0	0	0	
7	8	1	3	21	17	222	[0,198,36,268]	-152.45	730.18					159.653	0.780392	367.122	364	318.144	308	0	0	0	
7	8	1	3	22	279	237	[254,210,307,272]	-75.4	727.56					224.697	0.970674	491.667	484	338.569	334	0	0	0	
7	8	1	3	23	161	241	[122,215,184,277]	-112.35	725.67					214.645	0.880295	499.659	485	401.158	382	0	0	0	
7	8	1	3	24	383	249	[356,217,410,281]	-45.85	724.9					245.647	0.969315	536.355	521	385.028	368	1	0	0	
7	8	1	3	25	74	243	[51,219,97,273]	-135.41	726.01					160.498	1.00707	453.808	446	361.46	342	0	0	0	
7	8	1	3	26	511	257	[482,230,544,285]	-7.85	722.71					226.64	0.981987	506.06	496	355.475	349	1	0	0	
7	8	1	3	27	665	273	[629,241,697,306]	36	718.59					296.246	0.923917	547.184	534	449.068	422	1	0	0	
7	8	1	3	28	205	264	[184,240,221,288]	-97.41	720.8					67.5782	0.589111	533.023	531	368.142	367	1	0	0	
7	8	1	3	29	1060	285	[1041,265,1079,331]	151.56	711.13					190.064	0.852853	415.73	402	328.827	312	0	0	0	
7	8	1	3	30	904	300	[876,276,932,331]	105.96	710.26					193.527	0.94819	635.707	620	432.153	411	1	0	0	
7	8	1	3	31	877	338	[854,314,903,362]	98.53	699.7					158.809	1.00926	539.578	535	446.749	431	1	0	0	
7	8	1	3	32	499	343	[464,319,524,367]	-12.61	697.77					190.57	0.90758	571.927	563	421.209	404	1	0	0	
7	8	1	3	33	95	358	[57,326,130,390]	-129.4	693.91					292.36	1.03674	496.994	462	811.209	385	0	1	0	
7	8	1	3	34	637	356	[611,333,664,379]	28.35	694.36					160.498	0.967363	528.386	514	366.393	357	1	0	0	
7	8	1	3	35	291	377	[263,348,327,405]	-70.8	688.5					245.985	0.951859	484.565	476	339.222	333	0	0	0	
7	8	1	3	36	858	373	[822,353,877,390]	89.65	689.94					113.447	0.783722	527.468	527	446.684	426	1	0	0	
7	8	1	3	37	769	387	[740,354,800,422]	66.8	685.09					260.936	0.942922	468.62	467	351.014	338	0	0	0	
7	8	1	3	38	979	392	[956,365,1005,424]	128.34	682.97					172.324	0.976572	611.727	608	528.591	488	1	1	1	
7	8	1	3	39	212	396	[188,369,236,430]	-95.23	681.28					198.173	0.974899	507.866	499	322.46	317	1	0	0	
7	8	1	3	40	844	392	[828,379,877,408]	90.88	683.05					74.5894	0.718924	522.411	522	430.634	424	1	0	0	
7	8	1	3	41	356	407	[337,390,375,429]	-53.59	678.74					91.3995	0.860615	560.419	555	369.006	367	1	0	0	
7	8	1	3	42	811	436	[777,405,842,475]	78.82	669.46					273.1	0.839312	435.475	434	333.569	332	0	0	0	
7	8	1	3	43	519	467	[493,440,553,493]	-4.98	661.97					211.942	0.964596	514.765	511	343.167	340	1	0	0	
7	8	1	3	44	1034	463	[1005,442,1058,486]	143.35	662.79					144.955	0.957873	461.759	450	358.99	347	0	0	0	
7	8	1	3	45	270	495	[241,467,298,526]	-78.35	653.48					228.245	0.985934	485.222	481	343.436	334	0	0	0	
7	8	1	3	46	933	503	[912,478,957,526]	114.41	651.39					138.958	0.975183	582.637	587	398.185	390	1	0	0	
7	8	1	3	47	29	515	[3,482,54,542]	-148.85	649.03					199.778	0.972444	409.514	403	318.266	303	0	0	0	
7	8	1	3	48	155	539	[132,515,185,563]	-110.93	640.95					173.591	0.944226	521.864	515	339.223	326	1	0	0	
7	8	1	3	49	765	551	[728,514,804,588]	65.71	636.8					374.299	0.95892	505.801	501	446.923	427	1	0	0	
7	8	1	3	50	423	554	[394,522,452,583]	-33.58	637.19					233.821	0.979829	483.93	479	337.077	335	0	0	0	
7	8	1	3	51	556	574	[529,548,582,603]	4.66	630.21					196.061	0.990145	475.884	470	351.684	347	0	0	0	
7	8	1	3	52	969	588	[947,565,995,613]	125.29	626.7					145.293	0.928271	448.028	439	355.142	348	0	0	0	
7	8	1	3	53	1062	596	[1045,567,1079,629]	152.77	623.97					128.99	0.782188	405.065	396	390.189	373	0	0	0	
7	8	1	3	54	971	657	[950,632,994,691]	125.6	605.73					164.131	0.957072	453.233	440	381.145	358	0	0	0	
7	8	1	3	55	653	674	[612,641,690,706]	32.57	602.02					344.987	0.954363	564.812	553	403.389	389	1	0	0	
7	8	1	3	56	935	671	[919,651,951,695]	114.73	601.97					102.043	0.936059	495.564	460	422.2	395	0	0	0	
7	8	1	3	57	527	685	[498,655,562,714]	-2.77	598.77					259.5	0.993663	484.571	480	344.441	342	0	0	0	
7	8	1	3	58	769	705	[736,670,800,737]	66.46	593.31					271.918	0.971152	564.413	553	426.171	404	1	0	0	
7	8	1	3	59	861	691	[847,679,874,715]	93.29	595.35					64.0303	0.894379	514.318	493	512.261	450	1	1	1	
7	8	1	3	60	1067	691	[1027,680,1079,706]	149.28	596.05					79.7423	0.591674	472.52	471	410.834	411	0	0	0	
7	8	1	3	61	197	724	[158,688,234,764]	-100.42	586.45					377.931	0.912862	459.053	454	381.217	353	0	0	0	
7	8	1	3	62	909	732	[893,716,947,748]	110.25	584.94					119.191	0.869591	476.872	468	345.899	341	0	0	0	
7	8	1	3	63	1048	760	[1027,738,1069,791]	147.78	575.47					154.247	0.992608	416.506	406	405.515	355	0	0	0	
7	8	1	3	64	79	801	[43,773,107,830]	-134.46	565.19					229.428	0.988833	441.141	430	310.798	301	0	0	0	
