Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
D9,16 h,413.506,403,343.946,335,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,581.622,560,428.978,419,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,454.256,437,358.346,345,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,586.394,559,489.078,444,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,503.349,491,386.288,378,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,489.942,461,408.651,398,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,382.468,382,390.567,386,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,427.031,424,329.291,325,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,524.074,525,407.759,399,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,466.076,451,400.59,387,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,47598.5,49180,6482.89,6327,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,426.473,405,328.888,312,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,437.737,428,376.438,350,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,589.279,587,451.223,442,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,482.725,478,359.906,355,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,691.958,673,473.677,463,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,886.339,770,453.004,437,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,500.395,481,816.621,415,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,422.125,411,389.429,376,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,535.636,483,606.047,433,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,406.101,396,337.956,337,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,306.548,304,304.168,296,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,553.735,518,418.957,414,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,918.14,423,407.591,348,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,473.6,463,336.651,334,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,397.234,390,355.015,348,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,480.815,468,366.128,355,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,465.732,450,384.054,377,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,388.786,375,376.614,363,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,471.605,455,388.5,380,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,567.876,563,518.732,482,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,427.175,418,421.856,365,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,565.779,557,406.867,400,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,491.256,477,409.194,405,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,542.895,533,420.307,413,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,456.621,445,370.836,361,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,419.752,411,390.912,371,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,618.836,566,440.823,444,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,531.443,512,361.628,358,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,535.324,514,618.543,501,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,487.149,484,438.652,424,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,547.547,517,384.335,378,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,543.078,538,446.288,425,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,497.055,483,398.987,391,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,443.039,437,351.644,349,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,492.589,486,415.748,397,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,440.908,433,413.918,407,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,499.478,482,424.51,412,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,419.067,413,441.335,403,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,466.853,456,340.698,323,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,441.539,429,416.625,396,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,505.93,491,383.513,353,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,539.652,520,396.451,384,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,452.04,449,418.668,416,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,361.34,362,327.459,323,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,358.214,355,360.306,281,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,486.42,475,419.464,409,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,435.086,424,389.669,379,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,431.374,415,362.252,354,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.998,447,467.944,367,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,403.103,393,353.007,343,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,390.651,386,347.158,342,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,455.709,448,385.446,372,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,376.327,373,310.069,296,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,354.632,350,289.749,289,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,415.609,402,360.689,356,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,324.75,313,233.364,230,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,406.022,395,350.778,342,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,411.334,402,312.292,307,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,529.335,506,680.624,546,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,492.973,488,392.055,378,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,531.115,482,436.1,398,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,520.744,512,404.954,395,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,440.454,439,403.681,385,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,419.573,411,352.295,341,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,599.558,578,450.442,431,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,434.497,429,356.316,351,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,562.953,546,441.952,421,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,433.834,434,381.276,382,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,488.072,463,407.638,380,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,522.379,515,387.285,380,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,524.165,518,370.77,364,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,413.228,407,361.484,349,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,530.112,498,421.587,398,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,445.949,428,367.65,354,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,552.614,545,422.433,409,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,549.91,541,442.364,425,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,497.997,489,453.701,455,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,479.437,469,348.56,344,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,453.614,435,381.998,374,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,570.572,564,392.897,387,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,470.517,462,440.636,395,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,352.712,350,313.448,311,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,534.643,526,369.403,364,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,536.16,524,443.087,405,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,434.625,424,327.78,322,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,537.488,531,598.558,467,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,473.827,454,412.243,401,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,595.099,587,485.721,477,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,492.129,490,387.462,387,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,455.842,441,405.535,381,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,578.045,552,434.716,429,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,607.032,600,456.345,432,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,504.622,493,467.985,448,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,397.215,389,352.194,343,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,558.238,543,465.286,447,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,470.685,457,370.947,361,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,550.681,541,485.724,425,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,464.581,442,431.499,413,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.894,450,351.956,351,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,596.932,570,445.829,437,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,458.608,455,422.501,412,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,494.634,485,392.955,380,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,442.59,439,325.941,320,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,518.636,511,481.354,432,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,426.409,416,358.191,348,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,493.079,476,639.118,382,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,547.708,540,425.579,418,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,548.841,530,392.993,376,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,545.989,521,568.399,502,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,445.748,412,371.398,367,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,453.523,434,387.957,375,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,512.538,496,393.626,384,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,2449.01,588,615.171,444,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,562.864,532,423.48,389,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,500.522,490,394.37,386,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,472.795,458,492.739,380,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,531.929,507,387.3,370,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,494.315,470,537.526,476,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,397.11,388,310.668,307,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,473.031,459,341.217,333,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,562.152,546,434.348,404,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,503.86,488,421.671,395,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,415.033,402,407.944,379,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,446.103,439,384.879,351,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,620.677,608,725.886,484,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,763.272,717,1147.58,769,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,599.307,581,513.425,425,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,496.002,476,409.808,397,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,603.045,582,500.553,482,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,2437.62,620,8433.43,855,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,469.503,458,422.203,403,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,634.488,597,657.51,615,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,532.894,520,517.154,463,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,443.307,433,411.086,396,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,582.47,566,686.318,497,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,429.248,415,370.066,362,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,364.337,353,330.995,322,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,419.932,416,362.115,354,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,506.173,501,423.913,416,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,444.246,439,360.374,356,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,578.741,558,731.084,505,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,543.165,523,381.96,367,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,497.628,483,361.291,356,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,396.371,393,531.763,471,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,456.986,460,306.925,304,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,383.767,380,351.382,348,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,395.587,394,275.932,274,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,592.317,575,338.382,332,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,567.046,548,404.684,392,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,579.506,568,358.322,354,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,424.733,407,345.689,330,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,750.554,739,648.168,481,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,561.232,554,379.935,367,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,562.457,550,375.603,367,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,597.471,581,351.212,345,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,622.902,615,485.202,437,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,597.843,587,431.232,395,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,550.447,540,433.757,410,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,620.96,602,364.621,357,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,642.047,623,444.268,426,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,526.249,516,362.429,356,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,527.318,517,350.1,342,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,627.359,618,330.936,324,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,447.102,436,364.084,354,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,409.609,408,490.177,410,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,398.098,389,644.372,438,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,558.278,538,455.247,440,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,533.067,520,732.925,448,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,567.625,554,421.644,419,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,586.011,575,497.67,450,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,419.715,404,370.877,356,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,529.408,521,362.285,357,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,485.912,471,417.56,403,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,467.618,449,670.664,443,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,491.892,483,393.09,386,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,412.381,409,465.734,443,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,376.902,375,376.394,369,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,444.088,434,379.293,377,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,474.704,469,467.216,415,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,459.944,455,388.692,382,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,401.024,392,367.327,355,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,476.512,458,403.902,392,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,489.446,472,372.547,352,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,539.734,516,511.396,404,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,512.035,502,380.186,374,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,447.652,438,471.121,435,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,388.918,376,425.979,377,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,476.264,456,937.129,377,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,582.862,564,469.573,434,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,598.935,586,419.519,413,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,588.394,560,439.233,421,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,547.259,528,431.274,415,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,598.64,573,432.298,401,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,597.348,549,447.585,385,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,574.517,559,463.376,454,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,578.302,557,596.765,427,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,730.397,727,503.115,500,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,498.782,487,405.712,381,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,587.746,575,566.451,438,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,400.759,391,361.552,350,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,574.822,559,433.599,420,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,535.406,535,391.941,388,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,656.23,631,466.184,428,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,651.302,631,452.253,443,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,1865.06,1712,790.024,658,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,406.744,401,350.79,346,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,561.204,545,444.182,429,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,603.875,586,460.738,444,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,556.569,524,482.888,469,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,488.818,464,344.515,339,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,571.805,555,444.049,426,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,583.815,574,428.923,414,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,506.272,495,364.059,359,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,546.106,530,410.72,404,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,463.389,445,390.244,377,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,467.114,452,343.18,333,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,574.686,549,420.574,396,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,438.157,414,411.464,395,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,491.432,482,373.657,367,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,537.828,516,373.898,364,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,510.727,496,328.822,322,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,390.345,380,397.521,375,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,599.124,560,572.142,397,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,508.456,497,363.439,357,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,617.703,597,447.547,438,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,583.734,565,1292.69,454,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,583.223,530,895.814,414,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,557.65,546,398.1,384,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,517.671,502,351.909,343,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,699.68,645,483.008,442,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,515.488,507,418.065,404,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,588.029,527,523.874,387,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,532.046,514,419.475,408,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,532.107,523,362.7,355,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,644.841,630,1807.57,1170,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,577.87,570,399.335,393,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,664.461,615,1122.63,750,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,602.11,586,464.25,447,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,539.429,522,413.692,399,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,602.914,583,829.828,638,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,556.952,549,424.292,416,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,555.029,552,447.42,450,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,465.767,458,384.578,376,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,500.805,483,377.42,368,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,703.464,674,490.337,482,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,367.723,367,344.349,342,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,471.829,463,408.362,398,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.539,441,331.299,326,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,432.559,433,385.252,380,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,677.364,643,330.806,323,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,439.215,433,352.503,343,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,476.402,478,350.767,350,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,400.852,395,302.609,293,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,433.388,421,318.145,304,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,480.918,465,372.2,363,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,375.94,370,321.26,315,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.296,446,334.832,329,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,598.001,588,372.698,365,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,539.709,532,415.238,402,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,487.796,482,370.617,359,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,442.745,433,332.921,325,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,584.876,577,369.635,361,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,633.687,622,410.599,400,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,415.23,383,5497.12,355,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,478.817,464,296.169,290,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,483.547,463,384.118,366,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,409.56,402,350.076,343,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,530.355,530,365.187,333,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,460.953,453,369.378,363,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,389.522,386,343.145,337,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,280.594,280,242.732,242,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,545.758,540,423.909,418,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,490.249,482,396.076,391,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,370.444,361,309.295,302,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,440.781,423,391.053,340,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,505.356,494,394.362,385,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,479.857,470,373.358,367,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,350.139,343,353.854,320,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,530.267,528,385.363,372,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,326.917,323,303.11,299,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,530.542,521,400.449,393,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,466.818,461,430.494,386,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,525.759,507,421.108,400,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,470.805,456,370.185,360,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,368.691,365,290.861,285,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.485,439,410.687,393,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,505.985,504,377.348,374,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,370.281,366,320.18,315,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,453.273,439,353.729,348,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,451.548,447,383.777,379,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,376.07,372,304.924,302,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,409.561,405,348.999,344,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,468.161,450,636.52,376,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,571.048,561,505.437,433,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,763.543,731,485.318,450,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,56909.4,65049,11511.8,11099,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,486.646,475,454.679,419,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,391.619,385,447.443,348,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,452.531,448,429.321,419,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,543.248,514,456.302,390,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,548.002,552,451.855,453,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,430.974,425,408.295,401,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,524.877,504,421.3,401,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,531.556,515,393.638,380,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,354.925,350,363.347,358,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,447.437,442,461.712,331,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,579.124,518,1449.61,422,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,475.441,471,403.241,391,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,494.086,483,445.989,417,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,825.371,457,414.522,363,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,530.251,513,405.114,397,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,632.443,613,438.974,428,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,602.238,590,494.428,464,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,510.406,503,392.81,389,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,484.972,473,377.54,371,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,466.553,456,412.591,402,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,568.222,559,423.957,412,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,664.744,643,524.692,502,1,1,1,Verteporfin_6uM_16h,6
D9,16 h,483.0,475,523.733,479,0,1,0,Verteporfin_6uM_16h,6
D9,16 h,560.919,541,486.42,424,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,494.211,482,412.376,402,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,523.714,507,426.87,413,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,568.125,553,417.98,407,1,0,0,Verteporfin_6uM_16h,6
D9,16 h,498.456,482,390.502,373,0,0,0,Verteporfin_6uM_16h,6
D9,16 h,516.432,500,400.825,386,1,0,0,Verteporfin_6uM_16h,6
