Plate format,Incubation,Nuclei - Intensity Nucleus Alexa 488 Mean,Nuclei - Intensity Nucleus Alexa 488 Median,Nuclei - Intensity Nucleus Alexa 568 Mean,Nuclei - Intensity Nucleus Alexa 568 Median,Nuclei - Green nuclei,Nuclei - Red nuclei,Nuclei - Red and Green nuclei,Sample,Samples_order
G6,30 min,411.647,404,352.637,341,0,0,0,DMSO_10%_30min,1
G6,30 min,456.959,431,475.037,445,0,0,0,DMSO_10%_30min,1
G6,30 min,443.223,438,421.232,412,0,0,0,DMSO_10%_30min,1
G6,30 min,638.119,606,788.404,586,1,1,1,DMSO_10%_30min,1
G6,30 min,600.886,557,673.299,614,1,1,1,DMSO_10%_30min,1
G6,30 min,507.575,477,470.234,455,1,0,0,DMSO_10%_30min,1
G6,30 min,566.115,536,593.685,562,1,1,1,DMSO_10%_30min,1
G6,30 min,602.339,575,676.962,634,1,1,1,DMSO_10%_30min,1
G6,30 min,677.101,609,639.424,567,1,1,1,DMSO_10%_30min,1
G6,30 min,627.081,586,424.396,401,1,0,0,DMSO_10%_30min,1
G6,30 min,466.05,455,417.304,405,0,0,0,DMSO_10%_30min,1
G6,30 min,573.805,557,532.808,503,1,1,1,DMSO_10%_30min,1
G6,30 min,553.431,537,450.515,427,1,0,0,DMSO_10%_30min,1
G6,30 min,528.486,509,459.748,437,1,0,0,DMSO_10%_30min,1
G6,30 min,442.075,417,419.684,387,0,0,0,DMSO_10%_30min,1
G6,30 min,481.172,451,608.832,524,0,1,0,DMSO_10%_30min,1
G6,30 min,509.02,496,495.062,460,1,0,0,DMSO_10%_30min,1
G6,30 min,563.388,539,432.469,417,1,0,0,DMSO_10%_30min,1
G6,30 min,603.631,588,427.171,408,1,0,0,DMSO_10%_30min,1
G6,30 min,530.459,526,412.247,407,1,0,0,DMSO_10%_30min,1
G6,30 min,511.672,501,432.48,413,1,0,0,DMSO_10%_30min,1
G6,30 min,474.555,451,494.233,464,0,0,0,DMSO_10%_30min,1
G6,30 min,591.063,576,455.957,440,1,0,0,DMSO_10%_30min,1
G6,30 min,529.255,512,395.746,379,1,0,0,DMSO_10%_30min,1
G6,30 min,532.854,493,455.608,438,1,0,0,DMSO_10%_30min,1
G6,30 min,469.689,457,355.945,343,0,0,0,DMSO_10%_30min,1
G6,30 min,513.345,495,474.732,456,1,0,0,DMSO_10%_30min,1
G6,30 min,553.005,544,544.103,501,1,1,1,DMSO_10%_30min,1
G6,30 min,424.483,419,447.507,426,0,0,0,DMSO_10%_30min,1
G6,30 min,544.825,524,443.17,422,1,0,0,DMSO_10%_30min,1
G6,30 min,473.192,449,298.797,284,0,0,0,DMSO_10%_30min,1
G6,30 min,562.584,542,433.95,412,1,0,0,DMSO_10%_30min,1
G6,30 min,591.896,581,421.824,405,1,0,0,DMSO_10%_30min,1
G6,30 min,627.105,603,547.593,536,1,1,1,DMSO_10%_30min,1
G6,30 min,675.683,605,654.176,599,1,1,1,DMSO_10%_30min,1
G6,30 min,34645.7,33324,5500.52,5175,1,1,1,DMSO_10%_30min,1
G6,30 min,409.46,399,347.65,338,0,0,0,DMSO_10%_30min,1
G6,30 min,595.784,578,510.176,489,1,1,1,DMSO_10%_30min,1
G6,30 min,603.92,581,581.343,521,1,1,1,DMSO_10%_30min,1
G6,30 min,599.011,574,636.739,585,1,1,1,DMSO_10%_30min,1
G6,30 min,591.952,570,628.855,589,1,1,1,DMSO_10%_30min,1
G6,30 min,707.88,696,873.426,785,1,1,1,DMSO_10%_30min,1
G6,30 min,609.506,602,432.263,414,1,0,0,DMSO_10%_30min,1
G6,30 min,442.829,426,369.414,357,0,0,0,DMSO_10%_30min,1
G6,30 min,582.222,528,1001.28,773,1,1,1,DMSO_10%_30min,1
G6,30 min,492.085,467,450.136,418,0,0,0,DMSO_10%_30min,1
G6,30 min,438.27,426,402.444,357,0,0,0,DMSO_10%_30min,1
G6,30 min,397.795,390,330.503,322,0,0,0,DMSO_10%_30min,1
G6,30 min,653.908,640,654.61,602,1,1,1,DMSO_10%_30min,1
G6,30 min,568.472,542,493.877,430,1,0,0,DMSO_10%_30min,1
G6,30 min,474.545,439,517.495,481,0,1,0,DMSO_10%_30min,1
G6,30 min,552.061,531,423.956,403,1,0,0,DMSO_10%_30min,1
G6,30 min,453.953,445,413.666,406,0,0,0,DMSO_10%_30min,1
G6,30 min,579.568,559,594.712,540,1,1,1,DMSO_10%_30min,1
G6,30 min,494.688,471,452.336,430,0,0,0,DMSO_10%_30min,1
G6,30 min,375.704,368,326.719,318,0,0,0,DMSO_10%_30min,1
G6,30 min,517.701,499,426.913,408,1,0,0,DMSO_10%_30min,1
G6,30 min,614.431,585,454.695,419,1,0,0,DMSO_10%_30min,1
G6,30 min,521.362,438,456.26,391,1,0,0,DMSO_10%_30min,1
G6,30 min,527.592,511,430.046,399,1,0,0,DMSO_10%_30min,1
G6,30 min,447.438,433,423.743,410,0,0,0,DMSO_10%_30min,1
G6,30 min,737.356,713,42256.8,41161,1,1,1,DMSO_10%_30min,1
G6,30 min,439.173,435,338.129,335,0,0,0,DMSO_10%_30min,1
G6,30 min,542.17,533,429.649,408,1,0,0,DMSO_10%_30min,1
G6,30 min,524.192,516,376.309,366,1,0,0,DMSO_10%_30min,1
G6,30 min,357.174,341,419.564,372,0,0,0,DMSO_10%_30min,1
G6,30 min,542.735,527,557.091,507,1,1,1,DMSO_10%_30min,1
G6,30 min,511.749,495,512.324,489,1,1,1,DMSO_10%_30min,1
G6,30 min,491.465,478,434.586,417,0,0,0,DMSO_10%_30min,1
G6,30 min,373.817,366,389.977,375,0,0,0,DMSO_10%_30min,1
G6,30 min,560.617,547,405.949,383,1,0,0,DMSO_10%_30min,1
G6,30 min,550.796,541,481.674,469,1,0,0,DMSO_10%_30min,1
G6,30 min,358.8,354,303.455,294,0,0,0,DMSO_10%_30min,1
G6,30 min,354.743,335,332.895,322,0,0,0,DMSO_10%_30min,1
G6,30 min,427.458,414,336.083,326,0,0,0,DMSO_10%_30min,1
G6,30 min,522.047,509,434.464,412,1,0,0,DMSO_10%_30min,1
G6,30 min,528.059,517,426.639,403,1,0,0,DMSO_10%_30min,1
G6,30 min,457.593,451,501.915,479,0,1,0,DMSO_10%_30min,1
G6,30 min,489.891,464,432.914,405,0,0,0,DMSO_10%_30min,1
G6,30 min,561.63,545,422.515,399,1,0,0,DMSO_10%_30min,1
G6,30 min,459.689,445,390.332,382,0,0,0,DMSO_10%_30min,1
G6,30 min,580.776,564,497.034,485,1,0,0,DMSO_10%_30min,1
G6,30 min,523.38,507,862.327,766,1,1,1,DMSO_10%_30min,1
G6,30 min,716.894,670,839.624,807,1,1,1,DMSO_10%_30min,1
G6,30 min,523.381,510,509.318,474,1,1,1,DMSO_10%_30min,1
G6,30 min,400.12,390,423.989,395,0,0,0,DMSO_10%_30min,1
G6,30 min,604.987,577,642.549,608,1,1,1,DMSO_10%_30min,1
G6,30 min,538.122,522,363.902,350,1,0,0,DMSO_10%_30min,1
G6,30 min,506.701,504,587.096,536,1,1,1,DMSO_10%_30min,1
G6,30 min,595.816,557,666.754,599,1,1,1,DMSO_10%_30min,1
G6,30 min,403.097,396,458.112,436,0,0,0,DMSO_10%_30min,1
G6,30 min,532.25,528,440.152,418,1,0,0,DMSO_10%_30min,1
G6,30 min,482.604,475,446.907,425,0,0,0,DMSO_10%_30min,1
G6,30 min,483.538,477,386.547,380,0,0,0,DMSO_10%_30min,1
G6,30 min,512.321,497,493.299,460,1,0,0,DMSO_10%_30min,1
G6,30 min,583.854,569,442.172,428,1,0,0,DMSO_10%_30min,1
G6,30 min,542.81,520,817.891,724,1,1,1,DMSO_10%_30min,1
G6,30 min,519.658,512,442.782,423,1,0,0,DMSO_10%_30min,1
G6,30 min,480.637,460,470.057,432,0,0,0,DMSO_10%_30min,1
G6,30 min,543.188,519,438.065,413,1,0,0,DMSO_10%_30min,1
G6,30 min,450.543,431,417.381,397,0,0,0,DMSO_10%_30min,1
G6,30 min,432.904,426,402.858,377,0,0,0,DMSO_10%_30min,1
G6,30 min,461.387,456,383.139,373,0,0,0,DMSO_10%_30min,1
G6,30 min,510.975,490,492.577,461,1,0,0,DMSO_10%_30min,1
G6,30 min,415.103,403,378.717,354,0,0,0,DMSO_10%_30min,1
G6,30 min,570.87,581,468.019,465,1,0,0,DMSO_10%_30min,1
G6,30 min,362.103,352,347.48,334,0,0,0,DMSO_10%_30min,1
G6,30 min,864.788,837,745.559,678,1,1,1,DMSO_10%_30min,1
G6,30 min,449.735,435,390.954,363,0,0,0,DMSO_10%_30min,1
G6,30 min,400.344,383,370.9,354,0,0,0,DMSO_10%_30min,1
G6,30 min,406.432,400,395.936,382,0,0,0,DMSO_10%_30min,1
G6,30 min,437.886,423,397.437,379,0,0,0,DMSO_10%_30min,1
G6,30 min,423.884,405,397.814,381,0,0,0,DMSO_10%_30min,1
G6,30 min,564.922,544,506.853,482,1,1,1,DMSO_10%_30min,1
G7,30 min,576.622,528,446.719,412,1,0,0,DMSO_10%_30min,1
G6,30 min,632.462,601,443.832,428,1,0,0,DMSO_10%_30min,1
G6,30 min,460.421,419,1222.66,1147,0,1,0,DMSO_10%_30min,1
G6,30 min,419.349,408,440.691,410,0,0,0,DMSO_10%_30min,1
G6,30 min,566.744,549,439.519,419,1,0,0,DMSO_10%_30min,1
G6,30 min,481.268,472,345.373,337,0,0,0,DMSO_10%_30min,1
G6,30 min,546.206,529,412.082,398,1,0,0,DMSO_10%_30min,1
G6,30 min,430.938,422,364.496,351,0,0,0,DMSO_10%_30min,1
G6,30 min,502.94,485,419.402,409,1,0,0,DMSO_10%_30min,1
G6,30 min,458.132,448,333.146,329,0,0,0,DMSO_10%_30min,1
G6,30 min,481.876,478,412.113,401,0,0,0,DMSO_10%_30min,1
G6,30 min,474.427,451,425.804,404,0,0,0,DMSO_10%_30min,1
G6,30 min,477.912,444,362.876,348,0,0,0,DMSO_10%_30min,1
G6,30 min,407.283,401,330.472,329,0,0,0,DMSO_10%_30min,1
G6,30 min,666.45,640,545.063,521,1,1,1,DMSO_10%_30min,1
G6,30 min,475.813,443,578.804,518,0,1,0,DMSO_10%_30min,1
G6,30 min,543.233,532,395.499,384,1,0,0,DMSO_10%_30min,1
G6,30 min,456.398,440,514.348,483,0,1,0,DMSO_10%_30min,1
G6,30 min,393.401,382,382.606,369,0,0,0,DMSO_10%_30min,1
G6,30 min,398.215,389,342.155,331,0,0,0,DMSO_10%_30min,1
G6,30 min,482.455,478,359.465,332,0,0,0,DMSO_10%_30min,1
G6,30 min,453.949,450,413.069,397,0,0,0,DMSO_10%_30min,1
G6,30 min,323.834,294,377.382,343,0,0,0,DMSO_10%_30min,1
G6,30 min,455.188,440,801.725,716,0,1,0,DMSO_10%_30min,1
G6,30 min,425.637,402,500.9,429,0,1,0,DMSO_10%_30min,1
G6,30 min,428.485,416,359.68,355,0,0,0,DMSO_10%_30min,1
G6,30 min,487.725,459,469.701,461,0,0,0,DMSO_10%_30min,1
G6,30 min,503.257,492,530.505,482,1,1,1,DMSO_10%_30min,1
G6,30 min,468.158,448,649.862,563,0,1,0,DMSO_10%_30min,1
G6,30 min,476.009,474,391.317,375,0,0,0,DMSO_10%_30min,1
G6,30 min,530.519,515,461.636,413,1,0,0,DMSO_10%_30min,1
G6,30 min,513.328,498,395.672,381,1,0,0,DMSO_10%_30min,1
G6,30 min,514.305,496,483.236,439,1,0,0,DMSO_10%_30min,1
G6,30 min,487.607,458,452.386,419,0,0,0,DMSO_10%_30min,1
G6,30 min,418.905,406,389.476,372,0,0,0,DMSO_10%_30min,1
G6,30 min,513.981,488,374.405,364,1,0,0,DMSO_10%_30min,1
G6,30 min,432.489,428,333.938,326,0,0,0,DMSO_10%_30min,1
G6,30 min,347.178,336,351.394,331,0,0,0,DMSO_10%_30min,1
G6,30 min,444.096,431,382.307,368,0,0,0,DMSO_10%_30min,1
G6,30 min,468.431,461,656.863,597,0,1,0,DMSO_10%_30min,1
G6,30 min,410.621,389,335.182,316,0,0,0,DMSO_10%_30min,1
G6,30 min,441.692,423,386.325,368,0,0,0,DMSO_10%_30min,1
G6,30 min,462.333,444,364.578,348,0,0,0,DMSO_10%_30min,1
G6,30 min,384.785,378,404.598,382,0,0,0,DMSO_10%_30min,1
G6,30 min,319.953,316,326.786,312,0,0,0,DMSO_10%_30min,1
G6,30 min,397.429,393,436.104,403,0,0,0,DMSO_10%_30min,1
G6,30 min,481.701,469,506.497,445,0,1,0,DMSO_10%_30min,1
G6,30 min,502.651,487,503.244,444,1,1,1,DMSO_10%_30min,1
G6,30 min,447.989,429,482.035,438,0,0,0,DMSO_10%_30min,1
G6,30 min,400.724,392,361.821,352,0,0,0,DMSO_10%_30min,1
G6,30 min,1915.24,788,1007.78,666,1,1,1,DMSO_10%_30min,1
G6,30 min,60798.8,65533,17230.1,15998,1,1,1,DMSO_10%_30min,1
G6,30 min,485.091,472,377.504,367,0,0,0,DMSO_10%_30min,1
G6,30 min,847.758,695,635.311,613,1,1,1,DMSO_10%_30min,1
G6,30 min,402.726,395,407.142,374,0,0,0,DMSO_10%_30min,1
G6,30 min,737.97,687,569.19,530,1,1,1,DMSO_10%_30min,1
G6,30 min,444.437,431,437.323,355,0,0,0,DMSO_10%_30min,1
G6,30 min,485.67,471,400.54,387,0,0,0,DMSO_10%_30min,1
G6,30 min,472.167,466,538.932,503,0,1,0,DMSO_10%_30min,1
G6,30 min,603.165,589,554.103,512,1,1,1,DMSO_10%_30min,1
G6,30 min,422.111,414,421.427,407,0,0,0,DMSO_10%_30min,1
G6,30 min,351.204,344,355.976,344,0,0,0,DMSO_10%_30min,1
G6,30 min,421.907,415,416.503,400,0,0,0,DMSO_10%_30min,1
G6,30 min,410.262,399,384.824,364,0,0,0,DMSO_10%_30min,1
G6,30 min,390.26,381,373.412,361,0,0,0,DMSO_10%_30min,1
G6,30 min,367.977,359,534.1,508,0,1,0,DMSO_10%_30min,1
G6,30 min,409.915,395,432.205,393,0,0,0,DMSO_10%_30min,1
G6,30 min,552.773,515,425.698,403,1,0,0,DMSO_10%_30min,1
G6,30 min,592.036,563,435.167,413,1,0,0,DMSO_10%_30min,1
G6,30 min,512.661,503,399.132,377,1,0,0,DMSO_10%_30min,1
G6,30 min,607.598,569,389.888,376,1,0,0,DMSO_10%_30min,1
G6,30 min,286.448,272,279.772,274,0,0,0,DMSO_10%_30min,1
G6,30 min,878.099,843,1814.54,1737,1,1,1,DMSO_10%_30min,1
G6,30 min,807.014,741,661.253,618,1,1,1,DMSO_10%_30min,1
G6,30 min,647.055,608,632.94,552,1,1,1,DMSO_10%_30min,1
G6,30 min,775.45,694,718.648,671,1,1,1,DMSO_10%_30min,1
G6,30 min,588.075,586,487.297,466,1,0,0,DMSO_10%_30min,1
G6,30 min,494.41,485,515.399,477,0,1,0,DMSO_10%_30min,1
G6,30 min,629.104,627,28279.8,29989,1,1,1,DMSO_10%_30min,1
G6,30 min,568.57,551,540.527,508,1,1,1,DMSO_10%_30min,1
G6,30 min,400.272,391,328.53,321,0,0,0,DMSO_10%_30min,1
G6,30 min,422.836,413,462.898,441,0,0,0,DMSO_10%_30min,1
G6,30 min,482.235,456,442.159,426,0,0,0,DMSO_10%_30min,1
G6,30 min,493.476,475,409.502,392,0,0,0,DMSO_10%_30min,1
G6,30 min,18445,16667,47071,55829,1,1,1,DMSO_10%_30min,1
G6,30 min,285.336,276,323.436,315,0,0,0,DMSO_10%_30min,1
G6,30 min,432.355,425,510.225,473,0,1,0,DMSO_10%_30min,1
G6,30 min,933.854,661,24176.8,7510,1,1,1,DMSO_10%_30min,1
G6,30 min,642.324,627,572.24,539,1,1,1,DMSO_10%_30min,1
G6,30 min,469.294,468,446.044,426,0,0,0,DMSO_10%_30min,1
G6,30 min,674.037,647,539.221,512,1,1,1,DMSO_10%_30min,1
G6,30 min,592.35,578,621.809,499,1,1,1,DMSO_10%_30min,1
G6,30 min,587.945,500,510.864,436,1,1,1,DMSO_10%_30min,1
G6,30 min,419.141,410,506.457,466,0,1,0,DMSO_10%_30min,1
G6,30 min,515.041,492,474.566,440,1,0,0,DMSO_10%_30min,1
G6,30 min,427.035,417,360.266,352,0,0,0,DMSO_10%_30min,1
G6,30 min,362.288,357,515.984,498,0,1,0,DMSO_10%_30min,1
G6,30 min,573.376,572,565.061,540,1,1,1,DMSO_10%_30min,1
G6,30 min,586.069,561,543.997,526,1,1,1,DMSO_10%_30min,1
G6,30 min,480.086,470,436.61,416,0,0,0,DMSO_10%_30min,1
G6,30 min,525.9,518,475.598,462,1,0,0,DMSO_10%_30min,1
G6,30 min,5403.28,5268,65061.7,65535,1,1,1,DMSO_10%_30min,1
G6,30 min,533.081,502,752.382,628,1,1,1,DMSO_10%_30min,1
G6,30 min,620.768,592,912.909,884,1,1,1,DMSO_10%_30min,1
G6,30 min,1965,2064,45179.1,65535,1,1,1,DMSO_10%_30min,1
G6,30 min,453.589,426,397.156,383,0,0,0,DMSO_10%_30min,1
G6,30 min,534.044,508,429.721,400,1,0,0,DMSO_10%_30min,1
G6,30 min,635.924,458,5016.78,831,1,1,1,DMSO_10%_30min,1
G6,30 min,465.769,457,675.903,541,0,1,0,DMSO_10%_30min,1
G6,30 min,492.657,435,8696.04,3106,0,1,0,DMSO_10%_30min,1
G6,30 min,429.94,393,412.968,388,0,0,0,DMSO_10%_30min,1
G6,30 min,419.691,410,476.11,366,0,0,0,DMSO_10%_30min,1
G6,30 min,398.347,390,368.084,348,0,0,0,DMSO_10%_30min,1
G6,30 min,459.25,436,519.864,460,0,1,0,DMSO_10%_30min,1
G6,30 min,371.613,359,528.694,519,0,1,0,DMSO_10%_30min,1
G6,30 min,597.527,577,621.632,569,1,1,1,DMSO_10%_30min,1
G6,30 min,590.311,581,589.286,560,1,1,1,DMSO_10%_30min,1
G6,30 min,454.934,433,411.827,390,0,0,0,DMSO_10%_30min,1
G6,30 min,597.501,569,485.403,447,1,0,0,DMSO_10%_30min,1
G6,30 min,568.517,519,555.139,524,1,1,1,DMSO_10%_30min,1
G6,30 min,502.064,494,479.454,469,1,0,0,DMSO_10%_30min,1
G6,30 min,428.533,418,334.22,323,0,0,0,DMSO_10%_30min,1
G6,30 min,559.245,550,472.776,448,1,0,0,DMSO_10%_30min,1
G6,30 min,540.368,522,565.251,531,1,1,1,DMSO_10%_30min,1
G6,30 min,569.91,548,436.322,426,1,0,0,DMSO_10%_30min,1
G6,30 min,780.204,747,58760.6,65529,1,1,1,DMSO_10%_30min,1
G6,30 min,672.117,625,880.812,810,1,1,1,DMSO_10%_30min,1
G6,30 min,640.484,593,464.489,446,1,0,0,DMSO_10%_30min,1
G6,30 min,485.5,455,697.788,564,0,1,0,DMSO_10%_30min,1
G6,30 min,665.869,617,487.89,460,1,0,0,DMSO_10%_30min,1
G6,30 min,456.047,435,1908.09,446,0,1,0,DMSO_10%_30min,1
G6,30 min,579.815,551,497.135,472,1,0,0,DMSO_10%_30min,1
G6,30 min,570.507,555,408.861,397,1,0,0,DMSO_10%_30min,1
G6,30 min,545.933,521,348.881,340,1,0,0,DMSO_10%_30min,1
G6,30 min,504.786,501,394.281,392,1,0,0,DMSO_10%_30min,1
G6,30 min,644.351,614,584.488,548,1,1,1,DMSO_10%_30min,1
G6,30 min,592.046,580,459.625,449,1,0,0,DMSO_10%_30min,1
G6,30 min,643.169,594,465.998,440,1,0,0,DMSO_10%_30min,1
G6,30 min,446.811,435,394.752,388,0,0,0,DMSO_10%_30min,1
G6,30 min,473.47,438,377.811,366,0,0,0,DMSO_10%_30min,1
G6,30 min,522.65,506,455.437,438,1,0,0,DMSO_10%_30min,1
G6,30 min,588.349,541,477.775,450,1,0,0,DMSO_10%_30min,1
G6,30 min,571.276,560,525.378,509,1,1,1,DMSO_10%_30min,1
G6,30 min,629.407,586,636.666,549,1,1,1,DMSO_10%_30min,1
G6,30 min,422.644,410,385.242,369,0,0,0,DMSO_10%_30min,1
G6,30 min,595.503,576,465.514,445,1,0,0,DMSO_10%_30min,1
G6,30 min,751.273,675,848.468,814,1,1,1,DMSO_10%_30min,1
G6,30 min,693.86,677,6066.38,5088,1,1,1,DMSO_10%_30min,1
G6,30 min,1938.37,1868,1792.18,1661,1,1,1,DMSO_10%_30min,1
G6,30 min,407.289,404,348.211,344,0,0,0,DMSO_10%_30min,1
G6,30 min,479.747,456,460.58,438,0,0,0,DMSO_10%_30min,1
G6,30 min,739.105,702,624.178,597,1,1,1,DMSO_10%_30min,1
G6,30 min,544.186,524,435.135,415,1,0,0,DMSO_10%_30min,1
G6,30 min,1085.38,1092,54048.2,57455,1,1,1,DMSO_10%_30min,1
G6,30 min,689.419,683,480.334,449,1,0,0,DMSO_10%_30min,1
G6,30 min,540.453,504,542.35,519,1,1,1,DMSO_10%_30min,1
G6,30 min,691.14,651,768.715,734,1,1,1,DMSO_10%_30min,1
G6,30 min,604.81,585,433.743,414,1,0,0,DMSO_10%_30min,1
G6,30 min,616.085,607,504.214,473,1,1,1,DMSO_10%_30min,1
G6,30 min,583.507,559,437.188,417,1,0,0,DMSO_10%_30min,1
G6,30 min,670.494,603,1030.72,976,1,1,1,DMSO_10%_30min,1
G6,30 min,630.888,611,823.349,664,1,1,1,DMSO_10%_30min,1
G6,30 min,478.819,454,435.835,414,0,0,0,DMSO_10%_30min,1
G6,30 min,347.795,347,285.175,283,0,0,0,DMSO_10%_30min,1
G6,30 min,565.275,552,457.779,426,1,0,0,DMSO_10%_30min,1
G6,30 min,476.458,462,419.507,391,0,0,0,DMSO_10%_30min,1
G6,30 min,401.105,395,338.464,328,0,0,0,DMSO_10%_30min,1
G6,30 min,593.962,576,522.168,500,1,1,1,DMSO_10%_30min,1
G6,30 min,459.994,453,399.736,380,0,0,0,DMSO_10%_30min,1
G6,30 min,684.244,650,686.465,628,1,1,1,DMSO_10%_30min,1
G6,30 min,623.692,618,443.467,426,1,0,0,DMSO_10%_30min,1
G6,30 min,1238.52,1181,468.315,453,1,0,0,DMSO_10%_30min,1
G6,30 min,597.064,591,417.61,406,1,0,0,DMSO_10%_30min,1
G6,30 min,655.516,629,577.52,544,1,1,1,DMSO_10%_30min,1
G6,30 min,601.855,594,567.649,547,1,1,1,DMSO_10%_30min,1
G6,30 min,567.842,543,424.171,406,1,0,0,DMSO_10%_30min,1
G6,30 min,585.514,565,28244.4,27121,1,1,1,DMSO_10%_30min,1
G6,30 min,443.532,425,395.052,375,0,0,0,DMSO_10%_30min,1
G6,30 min,581.562,550,441.772,429,1,0,0,DMSO_10%_30min,1
G6,30 min,584.057,549,463.408,397,1,0,0,DMSO_10%_30min,1
G6,30 min,540.56,528,645.307,585,1,1,1,DMSO_10%_30min,1
G6,30 min,468.99,459,392.312,385,0,0,0,DMSO_10%_30min,1
G6,30 min,545.758,530,407.023,400,1,0,0,DMSO_10%_30min,1
G6,30 min,427.227,414,477.487,386,0,0,0,DMSO_10%_30min,1
G6,30 min,526.022,508,527.657,505,1,1,1,DMSO_10%_30min,1
G6,30 min,581.329,531,562.933,522,1,1,1,DMSO_10%_30min,1
G6,30 min,396.223,394,367.053,361,0,0,0,DMSO_10%_30min,1
G6,30 min,420.634,402,388.196,373,0,0,0,DMSO_10%_30min,1
G6,30 min,522.641,499,458.267,450,1,0,0,DMSO_10%_30min,1
G6,30 min,629.287,626,507.149,506,1,1,1,DMSO_10%_30min,1
G6,30 min,406.836,400,424.493,397,0,0,0,DMSO_10%_30min,1
G6,30 min,582.04,542,467.124,441,1,0,0,DMSO_10%_30min,1
G6,30 min,402.523,399,338.094,334,0,0,0,DMSO_10%_30min,1
G6,30 min,491.136,478,417.878,411,0,0,0,DMSO_10%_30min,1
G6,30 min,485.12,466,368.455,358,0,0,0,DMSO_10%_30min,1
G6,30 min,629.775,604,561.504,515,1,1,1,DMSO_10%_30min,1
G6,30 min,372.733,365,372.855,347,0,0,0,DMSO_10%_30min,1
G6,30 min,461.261,445,386.52,375,0,0,0,DMSO_10%_30min,1
G6,30 min,546.823,521,481.079,457,1,0,0,DMSO_10%_30min,1
G6,30 min,598.269,579,606.745,573,1,1,1,DMSO_10%_30min,1
G6,30 min,305.352,300,328.088,325,0,0,0,DMSO_10%_30min,1
G6,30 min,530.218,506,530.164,489,1,1,1,DMSO_10%_30min,1
G6,30 min,403.24,392,308.343,305,0,0,0,DMSO_10%_30min,1
G6,30 min,469.134,440,415.723,399,0,0,0,DMSO_10%_30min,1
G6,30 min,555.828,518,606.131,497,1,1,1,DMSO_10%_30min,1
G6,30 min,502.332,490,392.811,374,1,0,0,DMSO_10%_30min,1
G6,30 min,494.611,481,588.435,541,0,1,0,DMSO_10%_30min,1
G6,30 min,495.571,482,458.654,419,0,0,0,DMSO_10%_30min,1
G6,30 min,576.056,552,498.473,442,1,0,0,DMSO_10%_30min,1
G6,30 min,634.429,533,511.884,484,1,1,1,DMSO_10%_30min,1
G6,30 min,748.858,676,738.883,707,1,1,1,DMSO_10%_30min,1
G6,30 min,570.31,560,466.397,444,1,0,0,DMSO_10%_30min,1
G6,30 min,485.466,468,422.485,396,0,0,0,DMSO_10%_30min,1
G6,30 min,679.117,652,550.761,507,1,1,1,DMSO_10%_30min,1
G6,30 min,573.61,565,462.411,443,1,0,0,DMSO_10%_30min,1
G6,30 min,566.804,541,508.129,496,1,1,1,DMSO_10%_30min,1
G6,30 min,603.608,585,453.925,439,1,0,0,DMSO_10%_30min,1
G6,30 min,503.904,493,447.813,436,1,0,0,DMSO_10%_30min,1
G6,30 min,516.851,509,426.482,407,1,0,0,DMSO_10%_30min,1
G6,30 min,535.71,519,423.216,396,1,0,0,DMSO_10%_30min,1
G6,30 min,489.965,459,472.184,438,0,0,0,DMSO_10%_30min,1
G6,30 min,599.993,550,511.451,475,1,1,1,DMSO_10%_30min,1
G6,30 min,532.16,520,418.364,405,1,0,0,DMSO_10%_30min,1
G6,30 min,464.557,451,372.415,364,0,0,0,DMSO_10%_30min,1
G6,30 min,382.806,364,398.615,376,0,0,0,DMSO_10%_30min,1
G6,30 min,569.18,538,512.605,496,1,1,1,DMSO_10%_30min,1
G6,30 min,450.145,416,973.35,398,0,1,0,DMSO_10%_30min,1
G6,30 min,496.489,478,422.312,401,0,0,0,DMSO_10%_30min,1
G6,30 min,481.224,394,2137.44,488,0,1,0,DMSO_10%_30min,1
G6,30 min,434.82,399,341.06,334,0,0,0,DMSO_10%_30min,1
G6,30 min,10032.1,9818,6538.44,5798,1,1,1,DMSO_10%_30min,1
G6,30 min,400.111,391,349.802,337,0,0,0,DMSO_10%_30min,1
G6,30 min,614.568,629,661.711,627,1,1,1,DMSO_10%_30min,1
G6,30 min,469.724,440,674.09,572,0,1,0,DMSO_10%_30min,1
G6,30 min,573.835,330,1485.15,301,1,1,1,DMSO_10%_30min,1
G6,30 min,530.556,522,441.421,424,1,0,0,DMSO_10%_30min,1
G6,30 min,362.557,353,412.833,396,0,0,0,DMSO_10%_30min,1
G6,30 min,467.727,445,447.017,419,0,0,0,DMSO_10%_30min,1
G6,30 min,458.673,447,444.851,407,0,0,0,DMSO_10%_30min,1
G6,30 min,529.499,498,429.275,424,1,0,0,DMSO_10%_30min,1
G6,30 min,439.401,400,432.243,409,0,0,0,DMSO_10%_30min,1
G6,30 min,400.344,389,414.331,392,0,0,0,DMSO_10%_30min,1
G6,30 min,548.705,512,502.532,467,1,1,1,DMSO_10%_30min,1
G6,30 min,494.659,478,471.838,444,0,0,0,DMSO_10%_30min,1
G6,30 min,352.117,350,401.811,393,0,0,0,DMSO_10%_30min,1
G6,30 min,406.585,371,471.37,436,0,0,0,DMSO_10%_30min,1
G6,30 min,386.808,378,408.149,392,0,0,0,DMSO_10%_30min,1
G6,30 min,461.328,437,449.12,412,0,0,0,DMSO_10%_30min,1
